date,race,method,prob,hit,score
2018-09-23,CA-48,model,0.6412,TRUE,0.12873744
2018-09-23,CA-49,model,0.9088,TRUE,0.00831743999999999
2018-09-23,CA-50,model,0.1655,TRUE,0.02739025
2018-09-23,CA-S1,model,1,TRUE,0
2018-09-23,CO-05,model,0.02,TRUE,4e-4
2018-09-23,CO-06,model,0.8156,TRUE,0.03400336
2018-09-23,CT-05,model,0.9758,TRUE,5.8564e-4
2018-09-23,FL-15,model,0.3305,TRUE,0.10923025000000001
2018-09-23,FL-17,model,0.0028,TRUE,7.84e-6
2018-09-23,FL-26,model,0.4655,FALSE,0.28569025
2018-09-23,FL-27,model,0.8461,TRUE,0.023685210000000012
2018-09-23,FL-S1,model,0.5742,FALSE,0.3297056400000001
2018-09-23,IA-01,model,0.9722,TRUE,7.728400000000026e-4
2018-09-23,IA-03,model,0.4586,FALSE,0.29311396
2018-09-23,IL-06,model,0.3251,FALSE,0.45549001000000006
2018-09-23,IL-12,model,0.4314,TRUE,0.18610596000000001
2018-09-23,IL-13,model,0.3222,TRUE,0.10381283999999999
2018-09-23,IN-S1,model,0.7639,FALSE,0.5835432100000001
2018-09-23,KS-02,model,0.4965,TRUE,0.24651225
2018-09-23,KS-03,model,0.4693,FALSE,0.28164248999999997
2018-09-23,MA-S1,model,0.9995,TRUE,2.4999999999994493e-7
2018-09-23,MD-06,model,0.9932,TRUE,4.6240000000000384e-5
2018-09-23,ME-S1,model,0.9989,TRUE,1.2099999999999778e-6
2018-09-23,MI-08,model,0.4459,FALSE,0.30702681000000004
2018-09-23,MI-11,model,0.7083,TRUE,0.08508888999999997
2018-09-23,MI-S1,model,0.9909,TRUE,8.280999999999995e-5
2018-09-23,MN-01,model,0.3561,TRUE,0.12680721000000003
2018-09-23,MN-02,model,0.7569,TRUE,0.059097609999999995
2018-09-23,MN-03,model,0.848,TRUE,0.023104000000000006
2018-09-23,MN-08,model,0.4581,TRUE,0.20985561
2018-09-23,MN-S1,model,0.9987,TRUE,1.6899999999999165e-6
2018-09-23,MO-S1,model,0.627,FALSE,0.393129
2018-09-23,MS-03,model,0.0059,TRUE,3.481e-5
2018-09-23,MS-S1,model,0.0147,TRUE,2.1609e-4
2018-09-23,MT-S1,model,0.8635,TRUE,0.01863224999999999
2018-09-23,NC-13,model,0.4928,TRUE,0.24285184
2018-09-23,ND-S1,model,0.5721,FALSE,0.32729841000000004
2018-09-23,NE-02,model,0.5933,FALSE,0.35200489000000007
2018-09-23,NE-S1,model,0.0413,TRUE,0.0017056900000000004
2018-09-23,NH-01,model,0.8318,TRUE,0.028291240000000006
2018-09-23,NJ-02,model,0.9735,TRUE,7.022499999999983e-4
2018-09-23,NJ-03,model,0.4348,FALSE,0.3194510399999999
2018-09-23,NJ-07,model,0.6011,TRUE,0.15912121
2018-09-23,NJ-11,model,0.7616,TRUE,0.05683455999999997
2018-09-23,NJ-S1,model,0.9287,TRUE,0.005083690000000004
2018-09-23,NM-S1,model,0.9918,TRUE,6.723999999999976e-5
2018-09-23,NV-03,model,0.7252,TRUE,0.07551504000000002
2018-09-23,NV-04,model,0.8715,TRUE,0.016512249999999985
2018-09-23,NV-S1,model,0.5371,TRUE,0.21427640999999997
2018-09-23,NY-01,model,0.1269,TRUE,0.016103610000000004
2018-09-23,NY-09,model,1,TRUE,0
2018-09-23,NY-14,model,1,TRUE,0
2018-09-23,NY-19,model,0.5163,TRUE,0.23396569000000003
2018-09-23,NY-22,model,0.6715,TRUE,0.10791225000000002
2018-09-23,NY-27,model,0.1887,TRUE,0.035607690000000004
2018-09-23,OH-01,model,0.5743,FALSE,0.32982049
2018-09-23,OH-12,model,0.322,TRUE,0.10368400000000001
2018-09-23,OH-S1,model,0.9602,TRUE,0.0015840399999999958
2018-09-23,PA-06,model,0.9869,TRUE,1.7161000000000002e-4
2018-09-23,PA-09,model,0.0067,TRUE,4.4890000000000006e-5
2018-09-23,PA-15,model,0,TRUE,0
2018-09-23,PA-17,model,0.9816,TRUE,3.38559999999999e-4
2018-09-23,PA-S1,model,0.9677,TRUE,0.0010432899999999997
2018-09-23,SC-04,model,3e-4,TRUE,8.999999999999999e-8
2018-09-23,TN-S1,model,0.4003,TRUE,0.16024009
2018-09-23,TX-05,model,9e-4,TRUE,8.1e-7
2018-09-23,TX-06,model,0.0716,TRUE,0.00512656
2018-09-23,TX-07,model,0.4663,FALSE,0.2848356900000001
2018-09-23,TX-21,model,0.1984,TRUE,0.03936256
2018-09-23,TX-23,model,0.4953,TRUE,0.24532209000000002
2018-09-23,TX-29,model,1,TRUE,0
2018-09-23,TX-32,model,0.1704,FALSE,0.68823616
2018-09-23,TX-S1,model,0.3133,TRUE,0.09815689000000001
2018-09-23,VA-02,model,0.3574,FALSE,0.41293476000000007
2018-09-23,VA-06,model,0.0036,TRUE,1.296e-5
2018-09-23,VA-07,model,0.3054,FALSE,0.48246916
2018-09-23,VA-10,model,0.7803,TRUE,0.04826809
2018-09-23,VA-S1,model,0.9852,TRUE,2.1904000000000105e-4
2018-09-23,VT-S1,model,1,TRUE,0
2018-09-23,WA-08,model,0.5465,TRUE,0.20566225000000002
2018-09-23,WI-01,model,0.209,TRUE,0.043681
2018-09-23,WI-S1,model,0.9709,TRUE,8.468100000000009e-4
2018-09-23,WV-03,model,0.1001,TRUE,0.01002001
2018-09-23,WV-S1,model,0.8852,TRUE,0.013179040000000003
2018-09-24,AZ-02,model,0.9291,TRUE,0.005026809999999994
2018-09-24,AZ-S1,model,0.6962,TRUE,0.09229443999999998
2018-09-24,CA-10,model,0.6852,TRUE,0.09909903999999999
2018-09-24,CA-12,model,1,TRUE,0
2018-09-24,CA-21,model,0.3605,FALSE,0.40896024999999997
2018-09-24,CA-22,model,0.0545,TRUE,0.00297025
2018-09-24,CA-25,model,0.6881,TRUE,0.09728160999999998
2018-09-24,CA-39,model,0.3476,FALSE,0.42562575999999996
2018-09-24,CA-45,model,0.6643,TRUE,0.11269449
2018-09-24,CA-48,model,0.6324,TRUE,0.13512976000000002
2018-09-24,CA-49,model,0.9148,TRUE,0.007259040000000009
2018-09-24,CA-50,model,0.1628,TRUE,0.02650384
2018-09-24,CA-S1,model,1,TRUE,0
2018-09-24,CO-05,model,0.0206,TRUE,4.2436000000000004e-4
2018-09-24,CO-06,model,0.8114,TRUE,0.03556996
2018-09-24,CT-05,model,0.9747,TRUE,6.400899999999994e-4
2018-09-24,FL-15,model,0.3308,TRUE,0.10942864
2018-09-24,FL-17,model,0.0027,TRUE,7.2900000000000005e-6
2018-09-24,FL-26,model,0.4591,FALSE,0.2925728099999999
2018-09-24,FL-27,model,0.8465,TRUE,0.02356224999999999
2018-09-24,FL-S1,model,0.5635,FALSE,0.31753225
2018-09-24,IA-01,model,0.9712,TRUE,8.294400000000028e-4
2018-09-24,IA-03,model,0.4556,FALSE,0.29637136
2018-09-24,IL-06,model,0.3156,FALSE,0.46840336
2018-09-24,IL-12,model,0.4239,TRUE,0.17969121
2018-09-24,IL-13,model,0.3195,TRUE,0.10208025
2018-09-24,IN-S1,model,0.7611,FALSE,0.57927321
2018-09-24,KS-02,model,0.4895,TRUE,0.23961025
2018-09-24,KS-03,model,0.4996,FALSE,0.25040016
2018-09-24,MA-S1,model,0.9995,TRUE,2.4999999999994493e-7
2018-09-24,MD-06,model,0.9932,TRUE,4.6240000000000384e-5
2018-09-24,ME-S1,model,0.999,TRUE,1.0000000000000019e-6
2018-09-24,MI-08,model,0.4422,FALSE,0.3111408400000001
2018-09-24,MI-11,model,0.7028,TRUE,0.08832784000000002
2018-09-24,MI-S1,model,0.9912,TRUE,7.744000000000053e-5
2018-09-24,MN-01,model,0.3518,TRUE,0.12376324
2018-09-24,MN-02,model,0.7486,TRUE,0.06320195999999997
2018-09-24,MN-03,model,0.8442,TRUE,0.024273640000000016
2018-09-24,MN-08,model,0.4468,TRUE,0.19963024
2018-09-24,MN-S1,model,0.9986,TRUE,1.959999999999879e-6
2018-09-24,MO-S1,model,0.6184,FALSE,0.38241855999999996
2018-09-24,MS-03,model,0.0052,TRUE,2.704e-5
2018-09-24,MS-S1,model,0.0144,TRUE,2.0736e-4
2018-09-24,MT-S1,model,0.8566,TRUE,0.02056355999999999
2018-09-24,NC-13,model,0.4942,TRUE,0.24423363999999997
2018-09-24,ND-S1,model,0.5693,FALSE,0.32410249
2018-09-24,NE-02,model,0.5885,FALSE,0.34633225
2018-09-24,NE-S1,model,0.0391,TRUE,0.0015288100000000002
2018-09-24,NH-01,model,0.8301,TRUE,0.02886601000000002
2018-09-24,NJ-02,model,0.9729,TRUE,7.344100000000007e-4
2018-09-24,NJ-03,model,0.6373,TRUE,0.13155129000000002
2018-09-24,NJ-07,model,0.597,TRUE,0.16240900000000003
2018-09-24,NJ-11,model,0.7617,TRUE,0.05678688999999998
2018-09-24,NJ-S1,model,0.926,TRUE,0.005475999999999993
2018-09-24,NM-S1,model,0.9916,TRUE,7.055999999999938e-5
2018-09-24,NV-03,model,0.7213,TRUE,0.07767368999999998
2018-09-24,NV-04,model,0.871,TRUE,0.016641
2018-09-24,NV-S1,model,0.5315,TRUE,0.21949225000000003
2018-09-24,NY-01,model,0.1278,TRUE,0.016332839999999998
2018-09-24,NY-09,model,1,TRUE,0
2018-09-24,NY-14,model,1,TRUE,0
2018-09-24,NY-19,model,0.5167,TRUE,0.23357888999999996
2018-09-24,NY-22,model,0.6663,TRUE,0.11135569
2018-09-24,NY-27,model,0.1841,TRUE,0.03389281
2018-09-24,OH-01,model,0.5733,FALSE,0.32867289000000005
2018-09-24,OH-12,model,0.3268,TRUE,0.10679823999999999
2018-09-24,OH-S1,model,0.959,TRUE,0.001681000000000003
2018-09-24,PA-06,model,0.9858,TRUE,2.0163999999999973e-4
2018-09-24,PA-09,model,0.007,TRUE,4.9000000000000005e-5
2018-09-24,PA-15,model,0,TRUE,0
2018-09-24,PA-17,model,0.9817,TRUE,3.3488999999999936e-4
2018-09-24,PA-S1,model,0.9689,TRUE,9.67210000000001e-4
2018-09-24,SC-04,model,3e-4,TRUE,8.999999999999999e-8
2018-09-24,TN-S1,model,0.3984,TRUE,0.15872255999999998
2018-09-24,TX-05,model,6e-4,TRUE,3.5999999999999994e-7
2018-09-24,TX-06,model,0.0705,TRUE,0.004970249999999999
2018-09-24,TX-07,model,0.4749,FALSE,0.27573001
2018-09-24,TX-21,model,0.2007,TRUE,0.040280489999999995
2018-09-24,TX-23,model,0.484,TRUE,0.234256
2018-09-24,TX-29,model,0.9999,TRUE,9.999999999997797e-9
2018-09-24,TX-32,model,0.2657,FALSE,0.5391964899999999
2018-09-24,TX-S1,model,0.3096,TRUE,0.09585215999999999
2018-09-24,VA-02,model,0.3537,FALSE,0.41770368999999996
2018-09-24,VA-06,model,0.0033,TRUE,1.0889999999999999e-5
2018-09-24,VA-07,model,0.2977,FALSE,0.49322528999999987
2018-09-24,VA-10,model,0.7817,TRUE,0.04765489000000002
2018-09-24,VA-S1,model,0.9845,TRUE,2.402499999999987e-4
2018-09-24,VT-S1,model,0.9999,TRUE,9.999999999997797e-9
2018-09-24,WA-08,model,0.5462,TRUE,0.20593444
2018-09-24,WI-01,model,0.2042,TRUE,0.041697639999999994
2018-09-24,WI-S1,model,0.9703,TRUE,8.820899999999969e-4
2018-09-24,WV-03,model,0.0964,TRUE,0.00929296
2018-09-24,WV-S1,model,0.8813,TRUE,0.014089690000000007
2018-09-25,AZ-02,model,0.9303,TRUE,0.004858089999999998
2018-09-25,AZ-S1,model,0.6833,TRUE,0.10029888999999999
2018-09-25,CA-10,model,0.6866,TRUE,0.09821956000000001
2018-09-25,CA-12,model,1,TRUE,0
2018-09-25,CA-21,model,0.3624,FALSE,0.4065337599999999
2018-09-25,CA-22,model,0.0529,TRUE,0.0027984100000000003
2018-09-25,CA-25,model,0.688,TRUE,0.09734400000000003
2018-09-25,CA-39,model,0.3491,FALSE,0.42367081000000006
2018-09-25,CA-45,model,0.7159,TRUE,0.08071281000000001
2018-09-25,CA-48,model,0.6338,TRUE,0.13410244
2018-09-25,CA-49,model,0.9169,TRUE,0.006905609999999992
2018-09-25,CA-50,model,0.1597,TRUE,0.025504090000000004
2018-09-25,CA-S1,model,1,TRUE,0
2018-09-25,CO-05,model,0.0199,TRUE,3.9601e-4
2018-09-25,CO-06,model,0.8124,TRUE,0.03519376
2018-09-25,CT-05,model,0.9768,TRUE,5.382399999999999e-4
2018-09-25,FL-15,model,0.3321,TRUE,0.11029041
2018-09-25,FL-17,model,0.0029,TRUE,8.409999999999999e-6
2018-09-25,FL-26,model,0.4638,FALSE,0.28751044000000003
2018-09-25,FL-27,model,0.8479,TRUE,0.023134410000000005
2018-09-25,FL-S1,model,0.6103,FALSE,0.3724660899999999
2018-09-25,IA-01,model,0.9714,TRUE,8.179599999999977e-4
2018-09-25,IA-03,model,0.4581,FALSE,0.29365561000000007
2018-09-25,IL-06,model,0.318,FALSE,0.4651239999999999
2018-09-25,IL-12,model,0.4229,TRUE,0.17884441
2018-09-25,IL-13,model,0.3191,TRUE,0.10182481
2018-09-25,IN-S1,model,0.7642,FALSE,0.58400164
2018-09-25,KS-02,model,0.4848,TRUE,0.23503104
2018-09-25,KS-03,model,0.5001,TRUE,0.24990001
2018-09-25,KY-06,model,0.416,TRUE,0.173056
2018-09-25,MA-S1,model,0.9987,TRUE,1.6899999999999165e-6
2018-09-25,MD-06,model,0.9932,TRUE,4.6240000000000384e-5
2018-09-25,ME-S1,model,0.9989,TRUE,1.2099999999999778e-6
2018-09-25,MI-08,model,0.4431,FALSE,0.31013760999999995
2018-09-25,MI-11,model,0.7067,TRUE,0.08602489
2018-09-25,MI-S1,model,0.9911,TRUE,7.921000000000033e-5
2018-09-25,MN-01,model,0.3545,TRUE,0.12567024999999998
2018-09-25,MN-02,model,0.7512,TRUE,0.06190144000000001
2018-09-25,MN-03,model,0.8449,TRUE,0.024056010000000006
2018-09-25,MN-08,model,0.4472,TRUE,0.19998784
2018-09-25,MN-S1,model,0.9989,TRUE,1.2099999999999778e-6
2018-09-25,MO-S1,model,0.6168,FALSE,0.38044224000000004
2018-09-25,MS-03,model,0.0052,TRUE,2.704e-5
2018-09-25,MS-S1,model,0.0142,TRUE,2.0164000000000003e-4
2018-09-25,MT-S1,model,0.8412,TRUE,0.025217440000000018
2018-09-25,NC-13,model,0.4952,TRUE,0.24522303999999998
2018-09-25,ND-S1,model,0.5663,FALSE,0.32069569000000003
2018-09-25,NE-02,model,0.4373,TRUE,0.19123129000000003
2018-09-25,NE-S1,model,0.0417,TRUE,0.00173889
2018-09-25,NH-01,model,0.8339,TRUE,0.02758921000000001
2018-09-25,NJ-02,model,0.9746,TRUE,6.451599999999989e-4
2018-09-25,NJ-03,model,0.68,TRUE,0.10239999999999996
2018-09-25,NJ-07,model,0.5963,TRUE,0.16297368999999995
2018-09-25,NJ-11,model,0.7599,TRUE,0.05764800999999999
2018-09-25,NJ-S1,model,0.9256,TRUE,0.005535360000000003
2018-09-25,NM-02,model,0.3406,FALSE,0.43480836
2018-09-25,NM-S1,model,0.9917,TRUE,6.888999999999957e-5
2018-09-25,NV-03,model,0.7232,TRUE,0.07661824000000003
2018-09-25,NV-04,model,0.8731,TRUE,0.016103610000000004
2018-09-25,NV-S1,model,0.5348,TRUE,0.21641103999999994
2018-09-25,NY-01,model,0.1292,TRUE,0.01669264
2018-09-25,NY-09,model,1,TRUE,0
2018-09-25,NY-14,model,1,TRUE,0
2018-09-25,NY-19,model,0.512,TRUE,0.238144
2018-09-25,NY-22,model,0.6631,TRUE,0.11350160999999999
2018-09-25,NY-27,model,0.1778,TRUE,0.03161284
2018-09-25,OH-01,model,0.5764,FALSE,0.33223696
2018-09-25,OH-12,model,0.3211,TRUE,0.10310521
2018-09-25,OH-S1,model,0.9595,TRUE,0.0016402499999999985
2018-09-25,PA-06,model,0.9861,TRUE,1.9321000000000065e-4
2018-09-25,PA-09,model,0.0071,TRUE,5.041000000000001e-5
2018-09-25,PA-15,model,0,TRUE,0
2018-09-25,PA-17,model,0.8899,TRUE,0.012122009999999994
2018-09-25,PA-S1,model,0.9688,TRUE,9.734400000000003e-4
2018-09-25,SC-04,model,2e-4,TRUE,4e-8
2018-09-25,TN-S1,model,0.3997,TRUE,0.15976009
2018-09-25,TX-05,model,6e-4,TRUE,3.5999999999999994e-7
2018-09-25,TX-06,model,0.0688,TRUE,0.00473344
2018-09-25,TX-07,model,0.479,FALSE,0.27144100000000004
2018-09-25,TX-21,model,0.2009,TRUE,0.04036081
2018-09-25,TX-23,model,0.4903,TRUE,0.24039409
2018-09-25,TX-29,model,1,TRUE,0
2018-09-25,TX-32,model,0.2618,FALSE,0.5449392399999999
2018-09-25,TX-S1,model,0.3118,TRUE,0.09721924000000001
2018-09-25,VA-02,model,0.3482,FALSE,0.4248432399999999
2018-09-25,VA-06,model,0.0033,TRUE,1.0889999999999999e-5
2018-09-25,VA-07,model,0.3503,FALSE,0.42211008999999994
2018-09-25,VA-10,model,0.782,TRUE,0.04752399999999999
2018-09-25,VA-S1,model,0.9851,TRUE,2.2201000000000073e-4
2018-09-25,VT-S1,model,0.9999,TRUE,9.999999999997797e-9
2018-09-25,WA-08,model,0.5421,TRUE,0.20967240999999998
2018-09-25,WI-01,model,0.2014,TRUE,0.04056196
2018-09-25,WI-S1,model,0.9704,TRUE,8.761599999999976e-4
2018-09-25,WV-03,model,0.0931,TRUE,0.008667610000000001
2018-09-25,WV-S1,model,0.8822,TRUE,0.013876840000000003
2018-09-26,AZ-02,model,0.9303,TRUE,0.004858089999999998
2018-09-26,AZ-S1,model,0.6845,TRUE,0.09954025
2018-09-26,CA-10,model,0.6878,TRUE,0.09746884000000001
2018-09-26,CA-12,model,1,TRUE,0
2018-09-26,CA-21,model,0.2008,FALSE,0.6387206400000001
2018-09-26,CA-22,model,0.0528,TRUE,0.0027878399999999998
2018-09-26,CA-25,model,0.6903,TRUE,0.09591408999999998
2018-09-26,CA-39,model,0.3503,FALSE,0.42211008999999994
2018-09-26,CA-45,model,0.6995,TRUE,0.09030025
2018-09-26,CA-48,model,0.636,TRUE,0.132496
2018-09-26,CA-49,model,0.914,TRUE,0.007395999999999994
2018-09-26,CA-50,model,0.1651,TRUE,0.02725801
2018-09-26,CA-S1,model,1,TRUE,0
2018-09-26,CO-05,model,0.0201,TRUE,4.0401e-4
2018-09-26,CO-06,model,0.8146,TRUE,0.03437316000000001
2018-09-26,CT-05,model,0.9766,TRUE,5.475599999999989e-4
2018-09-26,FL-15,model,0.3273,TRUE,0.10712528999999998
2018-09-26,FL-17,model,0.0029,TRUE,8.409999999999999e-6
2018-09-26,FL-26,model,0.461,FALSE,0.2905209999999999
2018-09-26,FL-27,model,0.8479,TRUE,0.023134410000000005
2018-09-26,FL-S1,model,0.6182,FALSE,0.38217123999999997
2018-09-26,IA-01,model,0.9716,TRUE,8.065599999999989e-4
2018-09-26,IA-03,model,0.458,FALSE,0.293764
2018-09-26,IL-06,model,0.3162,FALSE,0.46758243999999993
2018-09-26,IL-12,model,0.4211,TRUE,0.17732520999999998
2018-09-26,IL-13,model,0.325,TRUE,0.10562500000000001
2018-09-26,IN-S1,model,0.7586,FALSE,0.5754739600000001
2018-09-26,KS-02,model,0.4841,TRUE,0.23435280999999997
2018-09-26,KS-03,model,0.5033,TRUE,0.24671089000000004
2018-09-26,KY-06,model,0.4184,TRUE,0.17505856
2018-09-26,MA-S1,model,0.9989,TRUE,1.2099999999999778e-6
2018-09-26,MD-06,model,0.9937,TRUE,3.968999999999965e-5
2018-09-26,ME-S1,model,0.999,TRUE,1.0000000000000019e-6
2018-09-26,MI-08,model,0.5675,TRUE,0.18705625
2018-09-26,MI-11,model,0.7125,TRUE,0.08265624999999999
2018-09-26,MI-S1,model,0.9943,TRUE,3.2490000000000436e-5
2018-09-26,MN-01,model,0.3586,TRUE,0.12859395999999998
2018-09-26,MN-02,model,0.7415,TRUE,0.06682224999999997
2018-09-26,MN-03,model,0.848,TRUE,0.023104000000000006
2018-09-26,MN-08,model,0.4457,TRUE,0.19864848999999998
2018-09-26,MN-S1,model,0.9986,TRUE,1.959999999999879e-6
2018-09-26,MO-S1,model,0.6267,FALSE,0.39275289
2018-09-26,MS-03,model,0.0056,TRUE,3.136e-5
2018-09-26,MS-S1,model,0.0136,TRUE,1.8496e-4
2018-09-26,MT-S1,model,0.8537,TRUE,0.021403689999999996
2018-09-26,NC-13,model,0.4956,TRUE,0.24561935999999998
2018-09-26,ND-S1,model,0.5729,FALSE,0.32821440999999996
2018-09-26,NE-02,model,0.38,TRUE,0.1444
2018-09-26,NE-S1,model,0.041,TRUE,0.0016810000000000002
2018-09-26,NH-01,model,0.8387,TRUE,0.02601769
2018-09-26,NJ-02,model,0.974,TRUE,6.760000000000013e-4
2018-09-26,NJ-03,model,0.6676,TRUE,0.11048976000000002
2018-09-26,NJ-07,model,0.5988,TRUE,0.16096144
2018-09-26,NJ-11,model,0.7645,TRUE,0.05546025000000002
2018-09-26,NJ-S1,model,0.9315,TRUE,0.004692250000000001
2018-09-26,NM-02,model,0.3347,FALSE,0.44262409
2018-09-26,NM-S1,model,0.9928,TRUE,5.1839999999999775e-5
2018-09-26,NV-03,model,0.7224,TRUE,0.07706175999999998
2018-09-26,NV-04,model,0.8746,TRUE,0.015725159999999988
2018-09-26,NV-S1,model,0.5408,TRUE,0.21086464000000005
2018-09-26,NY-01,model,0.1295,TRUE,0.01677025
2018-09-26,NY-09,model,1,TRUE,0
2018-09-26,NY-14,model,1,TRUE,0
2018-09-26,NY-19,model,0.5124,TRUE,0.23775376000000004
2018-09-26,NY-22,model,0.6664,TRUE,0.11128896
2018-09-26,NY-27,model,0.0697,TRUE,0.00485809
2018-09-26,OH-01,model,0.5851,FALSE,0.3423420099999999
2018-09-26,OH-12,model,0.3337,TRUE,0.11135569
2018-09-26,OH-S1,model,0.9616,TRUE,0.0014745599999999991
2018-09-26,PA-06,model,0.9873,TRUE,1.6129000000000113e-4
2018-09-26,PA-09,model,0.0072,TRUE,5.184e-5
2018-09-26,PA-15,model,1e-4,TRUE,1e-8
2018-09-26,PA-17,model,0.8952,TRUE,0.010983040000000001
2018-09-26,PA-S1,model,0.9782,TRUE,4.752400000000018e-4
2018-09-26,SC-04,model,2e-4,TRUE,4e-8
2018-09-26,TN-S1,model,0.4112,TRUE,0.16908544
2018-09-26,TX-05,model,6e-4,TRUE,3.5999999999999994e-7
2018-09-26,TX-06,model,0.071,TRUE,0.0050409999999999995
2018-09-26,TX-07,model,0.4813,FALSE,0.26904968999999995
2018-09-26,TX-21,model,0.2006,TRUE,0.04024036
2018-09-26,TX-23,model,0.4813,TRUE,0.23164969000000002
2018-09-26,TX-29,model,0.9999,TRUE,9.999999999997797e-9
2018-09-26,TX-32,model,0.2717,FALSE,0.5304208899999999
2018-09-26,TX-S1,model,0.3118,TRUE,0.09721924000000001
2018-09-26,VA-02,model,0.4105,FALSE,0.34751025
2018-09-26,VA-06,model,0.0036,TRUE,1.296e-5
2018-09-26,VA-07,model,0.3439,FALSE,0.43046721000000004
2018-09-26,VA-10,model,0.7884,TRUE,0.044774560000000005
2018-09-26,VA-S1,model,0.9854,TRUE,2.1315999999999843e-4
2018-09-26,VT-S1,model,1,TRUE,0
2018-09-26,WA-08,model,0.5692,TRUE,0.18558863999999997
2018-09-26,WI-01,model,0.2013,TRUE,0.040521690000000006
2018-09-26,WI-S1,model,0.9729,TRUE,7.344100000000007e-4
2018-09-26,WV-03,model,0.097,TRUE,0.009409
2018-09-26,WV-S1,model,0.8852,TRUE,0.013179040000000003
2018-09-27,AZ-02,model,0.9518,TRUE,0.002323240000000002
2018-09-27,AZ-S1,model,0.6929,TRUE,0.09431041000000003
2018-09-27,CA-10,model,0.6931,TRUE,0.09418760999999996
2018-09-27,CA-12,model,1,TRUE,0
2018-09-27,CA-21,model,0.2041,FALSE,0.6334568100000001
2018-09-27,CA-22,model,0.0301,TRUE,9.060099999999998e-4
2018-09-27,CA-25,model,0.6869,TRUE,0.09803161000000003
2018-09-27,CA-39,model,0.3481,FALSE,0.4249736099999999
2018-09-27,CA-45,model,0.6975,TRUE,0.09150625
2018-09-27,CA-48,model,0.6366,TRUE,0.13205955999999996
2018-09-27,CA-49,model,0.9171,TRUE,0.0068724099999999955
2018-09-27,CA-50,model,0.1071,TRUE,0.01147041
2018-09-27,CA-S1,model,1,TRUE,0
2018-09-27,CO-05,model,0.019,TRUE,3.61e-4
2018-09-27,CO-06,model,0.8133,TRUE,0.034856889999999995
2018-09-27,CT-05,model,0.9784,TRUE,4.6655999999999797e-4
2018-09-27,FL-15,model,0.3282,TRUE,0.10771523999999999
2018-09-27,FL-17,model,0.003,TRUE,9e-6
2018-09-27,FL-26,model,0.4586,FALSE,0.29311396
2018-09-27,FL-27,model,0.8517,TRUE,0.021992889999999998
2018-09-27,FL-S1,model,0.6184,FALSE,0.38241855999999996
2018-09-27,IA-01,model,0.9717,TRUE,8.008899999999995e-4
2018-09-27,IA-03,model,0.5014,TRUE,0.24860196000000004
2018-09-27,IL-06,model,0.3167,FALSE,0.46689889
2018-09-27,IL-12,model,0.422,TRUE,0.178084
2018-09-27,IL-13,model,0.3224,TRUE,0.10394176000000001
2018-09-27,IN-S1,model,0.7624,FALSE,0.58125376
2018-09-27,KS-02,model,0.4916,TRUE,0.24167055999999998
2018-09-27,KS-03,model,0.5044,TRUE,0.24561936000000004
2018-09-27,KY-06,model,0.4225,TRUE,0.17850624999999998
2018-09-27,MA-S1,model,0.9989,TRUE,1.2099999999999778e-6
2018-09-27,MD-06,model,0.994,TRUE,3.600000000000006e-5
2018-09-27,ME-S1,model,0.9991,TRUE,8.100000000000215e-7
2018-09-27,MI-08,model,0.5635,TRUE,0.19053225
2018-09-27,MI-11,model,0.7161,TRUE,0.08059921000000002
2018-09-27,MI-S1,model,0.9951,TRUE,2.401000000000015e-5
2018-09-27,MN-01,model,0.3583,TRUE,0.12837889
2018-09-27,MN-02,model,0.7419,TRUE,0.06661560999999999
2018-09-27,MN-03,model,0.8449,TRUE,0.024056010000000006
2018-09-27,MN-08,model,0.45,TRUE,0.2025
2018-09-27,MN-S1,model,0.9987,TRUE,1.6899999999999165e-6
2018-09-27,MO-S1,model,0.6268,FALSE,0.39287824000000005
2018-09-27,MS-03,model,0.0049,TRUE,2.401e-5
2018-09-27,MS-S1,model,0.0135,TRUE,1.8224999999999998e-4
2018-09-27,MT-S1,model,0.8568,TRUE,0.02050624
2018-09-27,NC-13,model,0.4995,TRUE,0.24950025
2018-09-27,ND-S1,model,0.5739,FALSE,0.32936120999999996
2018-09-27,NE-02,model,0.3759,TRUE,0.14130081
2018-09-27,NE-S1,model,0.0406,TRUE,0.0016483599999999998
2018-09-27,NH-01,model,0.8396,TRUE,0.025728159999999996
2018-09-27,NJ-02,model,0.9752,TRUE,6.150400000000022e-4
2018-09-27,NJ-03,model,0.6667,TRUE,0.11108889000000002
2018-09-27,NJ-07,model,0.5976,TRUE,0.16192575999999997
2018-09-27,NJ-11,model,0.7713,TRUE,0.05230369000000001
2018-09-27,NJ-S1,model,0.9332,TRUE,0.004462239999999996
2018-09-27,NM-02,model,0.3455,FALSE,0.4283702500000001
2018-09-27,NM-S1,model,0.9899,TRUE,1.0200999999999995e-4
2018-09-27,NV-03,model,0.7274,TRUE,0.07431075999999998
2018-09-27,NV-04,model,0.8753,TRUE,0.015550090000000008
2018-09-27,NV-S1,model,0.5407,TRUE,0.21095649000000005
2018-09-27,NY-01,model,0.1309,TRUE,0.017134809999999997
2018-09-27,NY-09,model,1,TRUE,0
2018-09-27,NY-14,model,1,TRUE,0
2018-09-27,NY-19,model,0.5161,TRUE,0.23415921
2018-09-27,NY-22,model,0.6692,TRUE,0.10942864
