date,mid,cid,price,volume,code,party
2018-09-05,4127,9454,0.84,0,NY-01,R
2018-09-05,4127,9455,0.2,1,NY-01,D
2018-09-05,4127,9454,0.84,0,NY-01,R
2018-09-05,4127,9455,0.2,1,NY-01,D
2018-09-05,4138,9503,0.51,147,MN-08,R
2018-09-05,4138,9504,0.51,8,MN-08,D
2018-09-05,4138,9503,0.51,147,MN-08,R
2018-09-05,4138,9504,0.51,8,MN-08,D
2018-09-05,4156,9571,0.01,0,FL-17,D
2018-09-05,4156,9572,0.97,0,FL-17,R
2018-09-05,4156,9571,0.01,0,FL-17,D
2018-09-05,4156,9572,0.97,0,FL-17,R
2018-09-05,4177,9647,0.87,555,PA-00,D
2018-09-05,4177,9648,0.17,680,PA-00,R
2018-09-05,4177,9647,0.87,555,PA-00,D
2018-09-05,4177,9648,0.17,680,PA-00,R
2018-09-05,4192,9733,0.9,141,MS-00,R
2018-09-05,4192,9734,0.09,352,MS-00,D
2018-09-05,4192,9733,0.9,141,MS-00,R
2018-09-05,4192,9734,0.09,352,MS-00,D
2018-09-05,4231,9906,0.92,10,NE-00,R
2018-09-05,4232,9907,0.8,0,PA-00,D
2018-09-05,4253,10000,0.96,0,PA-06,D
2018-09-05,4253,10001,0.04,0,PA-06,R
2018-09-05,4253,10000,0.96,0,PA-06,D
2018-09-05,4253,10001,0.04,0,PA-06,R
2018-09-05,4255,10007,0.61,56,MN-03,D
2018-09-05,4255,10008,0.46,40,MN-03,R
2018-09-05,4255,10007,0.61,56,MN-03,D
2018-09-05,4255,10008,0.46,40,MN-03,R
2018-09-05,4256,10009,0.65,0,MI-08,R
2018-09-05,4256,10010,0.43,17,MI-08,D
2018-09-05,4256,10009,0.65,0,MI-08,R
2018-09-05,4256,10010,0.43,17,MI-08,D
2018-09-05,4257,10005,0.45,55,IL-12,D
2018-09-05,4257,10011,0.55,40,IL-12,R
2018-09-05,4257,10005,0.45,55,IL-12,D
2018-09-05,4257,10011,0.55,40,IL-12,R
2018-09-05,4258,10004,0.63,0,NJ-07,D
2018-09-05,4258,10006,0.41,112,NJ-07,R
2018-09-05,4258,10004,0.63,0,NJ-07,D
2018-09-05,4258,10006,0.41,112,NJ-07,R
2018-09-05,4263,10030,0.36,1,NC-09,R
2018-09-05,4263,10032,0.65,0,NC-09,D
2018-09-05,4263,10030,0.36,1,NC-09,R
2018-09-05,4263,10032,0.65,0,NC-09,D
2018-09-05,4264,10031,0.58,10,NC-13,R
2018-09-05,4264,10033,0.35,0,NC-13,D
2018-09-05,4264,10031,0.58,10,NC-13,R
2018-09-05,4264,10033,0.35,0,NC-13,D
2018-09-05,4271,10064,0.85,0,PA-17,D
2018-09-05,4271,10065,0.11,61,PA-17,R
2018-09-05,4271,10064,0.85,0,PA-17,D
2018-09-05,4271,10065,0.11,61,PA-17,R
2018-09-05,4281,10107,0.96,0,CT-05,D
2018-09-05,4281,10108,0.1,0,CT-05,R
2018-09-05,4281,10107,0.96,0,CT-05,D
2018-09-05,4281,10108,0.1,0,CT-05,R
2018-09-05,4304,10202,0.4,1,WI-01,D
2018-09-05,4304,10203,0.69,40,WI-01,R
2018-09-05,4304,10202,0.4,1,WI-01,D
2018-09-05,4304,10203,0.69,40,WI-01,R
2018-09-05,4315,10257,0.29,151,FL-15,D
2018-09-05,4315,10258,0.87,0,FL-15,R
2018-09-05,4315,10257,0.29,151,FL-15,D
2018-09-05,4315,10258,0.87,0,FL-15,R
2018-09-05,4341,10356,0.96,45,CO-05,R
2018-09-05,4446,10825,0.57,0,MN-01,D
2018-09-05,4446,10828,0.48,0,MN-01,R
2018-09-05,4446,10825,0.57,0,MN-01,D
2018-09-05,4446,10828,0.48,0,MN-01,R
2018-09-05,4447,10829,0.15,0,NV-04,R
2018-09-05,4447,10830,0.84,0,NV-04,D
2018-09-05,4447,10829,0.15,0,NV-04,R
2018-09-05,4447,10830,0.84,0,NV-04,D
2018-09-05,4448,10826,0.85,0,NV-03,D
2018-09-05,4448,10827,0.26,0,NV-03,R
2018-09-05,4448,10826,0.85,0,NV-03,D
2018-09-05,4448,10827,0.26,0,NV-03,R
2018-09-05,4557,11265,0.04,0,VA-00,R
2018-09-05,4557,11267,0.96,0,VA-00,D
2018-09-05,4557,11265,0.04,0,VA-00,R
2018-09-05,4557,11267,0.96,0,VA-00,D
2018-09-05,4638,11546,0.62,5,CA-48,D
2018-09-05,4638,11547,0.43,0,CA-48,R
2018-09-05,4638,11546,0.62,5,CA-48,D
2018-09-05,4638,11547,0.43,0,CA-48,R
2018-09-05,4643,11569,0.94,0,NY-14,D
2018-09-05,4643,11570,0.04,0,NY-14,R
2018-09-05,4643,11569,0.94,0,NY-14,D
2018-09-05,4643,11570,0.04,0,NY-14,R
2018-09-05,4644,11571,0.4,615,WV-03,D
2018-09-05,4644,11572,0.61,298,WV-03,R
2018-09-05,4644,11571,0.4,615,WV-03,D
2018-09-05,4644,11572,0.61,298,WV-03,R
2018-09-05,4729,11900,0.18,200,NY-27,R
2018-09-05,4775,12096,0.78,0,CA-21,R
2018-09-05,4776,12097,0.47,319,CA-45,R
2018-09-05,4779,12111,0.58,36,IL-06,R
2018-09-05,4780,12112,0.65,30,IL-07,D
2018-09-05,4784,12128,0.53,2,NJ-03,R
2018-09-05,4786,12136,0.61,5,OH-12,R
2018-09-05,4786,12137,0.39,5,OH-12,D
2018-09-05,4786,12136,0.61,5,OH-12,R
2018-09-05,4786,12137,0.39,5,OH-12,D
2018-09-05,4787,12138,0.57,14,OH-01,R
2018-09-05,4790,12153,0.52,0,TX-07,R
2018-09-05,4791,12154,0.6,9,TX-32,R
2018-09-05,4795,12182,0.56,1454,CA-50,R
2018-09-05,4798,12201,0.56,109,VA-07,R
2018-09-05,4799,12202,0.53,339,PA-08,R
2018-09-05,4807,12233,0.35,392,IA-01,R
2018-09-06,2918,5264,0.91,700,MA-00,D
2018-09-06,2928,5313,0.61,3035,TX-00,R
2018-09-06,2940,5368,0.95,3,VT-00,I
2018-09-06,2941,5369,0.75,154,WV-00,D
2018-09-06,2998,5563,0.52,2471,IN-00,D
2018-09-06,2999,5564,0.45,1345,FL-00,D
2018-09-06,3450,7165,0.94,25,CA-12,D
2018-09-06,3480,7266,0.37,347,ND-00,D
2018-09-06,3481,7267,0.65,1361,MT-00,D
2018-09-06,3484,7270,0.47,578,MO-00,D
2018-09-06,3485,7271,0.81,52,WI-00,D
2018-09-06,3489,7287,0.8,0,MI-00,D
2018-09-06,3490,7288,0.83,539,MD-04,D
2018-09-06,3496,7308,0.75,50,NJ-00,D
2018-09-06,3497,7309,0.89,1,NM-00,D
2018-09-06,3503,7332,0.96,0,ME-00,I
2018-09-06,3507,7345,0.01,0,AZ-00,R
2018-09-06,3513,7351,0.32,95,TX-23,R
2018-09-06,3514,7352,0.52,50,NE-02,R
2018-09-06,3520,7376,0.37,13,CA-25,R
2018-09-06,3521,7377,0.01,0,CA-49,R
2018-09-06,3522,7378,0.42,0,CA-10,R
2018-09-06,3530,7392,0.36,50,CO-06,R
2018-09-06,3531,7393,0.68,7,FL-26,R
2018-09-06,3532,7394,0.25,1,MN-02,R
2018-09-06,3538,7420,0.18,117,VA-10,R
2018-09-06,3539,7421,0.01,0,NH-01,D
2018-09-06,3608,7635,0.36,343,NV-00,R
2018-09-06,3736,8047,0.95,0,PA-15,R
2018-09-06,3736,8048,0.04,0,PA-15,D
2018-09-06,3736,8047,0.95,0,PA-15,R
2018-09-06,3736,8048,0.04,0,PA-15,D
2018-09-06,3737,8049,0.42,4,WA-08,R
2018-09-06,3737,8051,0.64,14,WA-08,D
2018-09-06,3737,8049,0.42,4,WA-08,R
2018-09-06,3737,8051,0.64,14,WA-08,D
2018-09-06,3738,8050,0.86,0,FL-27,D
2018-09-06,3738,8052,0.14,0,FL-27,R
2018-09-06,3738,8050,0.86,0,FL-27,D
2018-09-06,3738,8052,0.14,0,FL-27,R
2018-09-06,3739,8053,0.7,0,MI-11,D
2018-09-06,3739,8054,0.4,1,MI-11,R
2018-09-06,3739,8053,0.7,0,MI-11,D
2018-09-06,3739,8054,0.4,1,MI-11,R
2018-09-06,3767,8155,0.77,0,NH-01,D
2018-09-06,3767,8156,0.2,0,NH-01,R
2018-09-06,3767,8155,0.77,0,NH-01,D
2018-09-06,3767,8156,0.2,0,NH-01,R
2018-09-06,3772,8173,0.48,2384,TN-00,D
2018-09-06,3772,8174,0.52,5244,TN-00,R
2018-09-06,3772,8173,0.48,2384,TN-00,D
2018-09-06,3772,8174,0.52,5244,TN-00,R
2018-09-06,3812,8313,0.48,471,AZ-00,R
2018-09-06,3812,8314,0.52,607,AZ-00,D
2018-09-06,3812,8313,0.48,471,AZ-00,R
2018-09-06,3812,8314,0.52,607,AZ-00,D
2018-09-06,3857,8455,0.89,107,CA-00,D
2018-09-06,3862,8469,0.9,0,NJ-02,D
2018-09-06,3862,8470,0.06,1,NJ-02,R
2018-09-06,3862,8469,0.9,0,NJ-02,D
2018-09-06,3862,8470,0.06,1,NJ-02,R
2018-09-06,3863,8467,0.89,0,TX-05,R
2018-09-06,3863,8471,0.06,100,TX-05,D
2018-09-06,3863,8467,0.89,0,TX-05,R
2018-09-06,3863,8471,0.06,100,TX-05,D
2018-09-06,3864,8466,0.9,0,TX-21,R
2018-09-06,3864,8468,0.16,0,TX-21,D
2018-09-06,3864,8466,0.9,0,TX-21,R
2018-09-06,3864,8468,0.16,0,TX-21,D
2018-09-06,3866,8481,0.95,0,VA-06,R
2018-09-06,3866,8482,0.08,0,VA-06,D
2018-09-06,3866,8481,0.95,0,VA-06,R
2018-09-06,3866,8482,0.08,0,VA-06,D
2018-09-06,3883,8565,0.98,0,TX-29,D
2018-09-06,3883,8566,0.02,0,TX-29,R
2018-09-06,3883,8565,0.98,0,TX-29,D
2018-09-06,3883,8566,0.02,0,TX-29,R
2018-09-06,3886,8570,0.38,45,VA-02,D
2018-09-06,3886,8571,0.6,100,VA-02,R
2018-09-06,3886,8570,0.38,45,VA-02,D
2018-09-06,3886,8571,0.6,100,VA-02,R
2018-09-06,3905,8645,0.79,133,CA-22,R
2018-09-06,3935,8783,0.08,33,TX-06,D
2018-09-06,3935,8784,0.97,0,TX-06,R
2018-09-06,3935,8783,0.08,33,TX-06,D
2018-09-06,3935,8784,0.97,0,TX-06,R
2018-09-06,3949,8834,0.81,0,MN-00,D
2018-09-06,3949,8835,0.21,1,MN-00,R
2018-09-06,3949,8834,0.81,0,MN-00,D
2018-09-06,3949,8835,0.21,1,MN-00,R
2018-09-06,4015,9079,0.04,0,MD-06,R
2018-09-06,4015,9080,0.97,0,MD-06,D
2018-09-06,4015,9079,0.04,0,MD-06,R
2018-09-06,4015,9080,0.97,0,MD-06,D
2018-09-06,4016,9078,0.95,0,PA-09,R
2018-09-06,4016,9081,0.03,0,PA-09,D
2018-09-06,4016,9078,0.95,0,PA-09,R
2018-09-06,4016,9081,0.03,0,PA-09,D
2018-09-06,4023,9094,0.03,0,MS-03,D
2018-09-06,4023,9095,0.97,0,MS-03,R
2018-09-06,4023,9094,0.03,0,MS-03,D
2018-09-06,4023,9095,0.97,0,MS-03,R
2018-09-06,4030,9124,0.61,7,CA-39,D
2018-09-06,4030,9125,0.43,0,CA-39,R
2018-09-06,4030,9124,0.61,7,CA-39,D
2018-09-06,4030,9125,0.43,0,CA-39,R
2018-09-06,4039,9152,0.78,14,CA-49,D
2018-09-06,4039,9153,0.16,876,CA-49,R
2018-09-06,4039,9152,0.78,14,CA-49,D
2018-09-06,4039,9153,0.16,876,CA-49,R
2018-09-06,4104,9373,0.79,10,NJ-11,D
2018-09-06,4104,9374,0.24,0,NJ-11,R
2018-09-06,4104,9373,0.79,10,NJ-11,D
2018-09-06,4104,9374,0.24,0,NJ-11,R
2018-09-06,4105,9369,0.99,0,NY-09,D
2018-09-06,4105,9370,0.01,0,NY-09,R
2018-09-06,4105,9369,0.99,0,NY-09,D
2018-09-06,4105,9370,0.01,0,NY-09,R
2018-09-06,4106,9371,0.98,0,SC-04,R
2018-09-06,4106,9372,0.02,0,SC-04,D
2018-09-06,4106,9371,0.98,0,SC-04,R
2018-09-06,4106,9372,0.02,0,SC-04,D
2018-09-06,4126,9452,0.5,0,NY-19,R
2018-09-06,4126,9453,0.53,124,NY-19,D
2018-09-06,4126,9452,0.5,0,NY-19,R
2018-09-06,4126,9453,0.53,124,NY-19,D
2018-09-06,4127,9454,0.84,0,NY-01,R
2018-09-06,4127,9455,0.2,0,NY-01,D
2018-09-06,4127,9454,0.84,0,NY-01,R
2018-09-06,4127,9455,0.2,0,NY-01,D
2018-09-06,4138,9503,0.53,2,MN-08,R
2018-09-06,4138,9504,0.5,1,MN-08,D
2018-09-06,4138,9503,0.53,2,MN-08,R
2018-09-06,4138,9504,0.5,1,MN-08,D
2018-09-06,4156,9571,0.01,0,FL-17,D
2018-09-06,4156,9572,0.97,0,FL-17,R
2018-09-06,4156,9571,0.01,0,FL-17,D
2018-09-06,4156,9572,0.97,0,FL-17,R
2018-09-06,4177,9647,0.87,0,PA-00,D
2018-09-06,4177,9648,0.17,0,PA-00,R
2018-09-06,4177,9647,0.87,0,PA-00,D
2018-09-06,4177,9648,0.17,0,PA-00,R
2018-09-06,4192,9733,0.9,0,MS-00,R
2018-09-06,4192,9734,0.1,88,MS-00,D
2018-09-06,4192,9733,0.9,0,MS-00,R
2018-09-06,4192,9734,0.1,88,MS-00,D
2018-09-06,4231,9906,0.92,6,NE-00,R
2018-09-06,4232,9907,0.87,1,PA-00,D
2018-09-06,4253,10000,0.96,0,PA-06,D
2018-09-06,4253,10001,0.04,0,PA-06,R
2018-09-06,4253,10000,0.96,0,PA-06,D
2018-09-06,4253,10001,0.04,0,PA-06,R
2018-09-06,4255,10007,0.61,0,MN-03,D
2018-09-06,4255,10008,0.41,2,MN-03,R
2018-09-06,4255,10007,0.61,0,MN-03,D
2018-09-06,4255,10008,0.41,2,MN-03,R
2018-09-06,4256,10009,0.65,0,MI-08,R
2018-09-06,4256,10010,0.43,0,MI-08,D
2018-09-06,4256,10009,0.65,0,MI-08,R
2018-09-06,4256,10010,0.43,0,MI-08,D
2018-09-06,4257,10005,0.51,285,IL-12,D
2018-09-06,4257,10011,0.56,15,IL-12,R
2018-09-06,4257,10005,0.51,285,IL-12,D
2018-09-06,4257,10011,0.56,15,IL-12,R
2018-09-06,4258,10004,0.63,0,NJ-07,D
2018-09-06,4258,10006,0.41,0,NJ-07,R
2018-09-06,4258,10004,0.63,0,NJ-07,D
2018-09-06,4258,10006,0.41,0,NJ-07,R
2018-09-06,4263,10030,0.36,5,NC-09,R
2018-09-06,4263,10032,0.65,0,NC-09,D
2018-09-06,4263,10030,0.36,5,NC-09,R
2018-09-06,4263,10032,0.65,0,NC-09,D
2018-09-06,4264,10031,0.58,0,NC-13,R
2018-09-06,4264,10033,0.35,0,NC-13,D
2018-09-06,4264,10031,0.58,0,NC-13,R
2018-09-06,4264,10033,0.35,0,NC-13,D
2018-09-06,4271,10064,0.88,1,PA-17,D
2018-09-06,4271,10065,0.11,0,PA-17,R
2018-09-06,4271,10064,0.88,1,PA-17,D
2018-09-06,4271,10065,0.11,0,PA-17,R
2018-09-06,4281,10107,0.91,7,CT-05,D
2018-09-06,4281,10108,0.1,0,CT-05,R
2018-09-06,4281,10107,0.91,7,CT-05,D
2018-09-06,4281,10108,0.1,0,CT-05,R
2018-09-06,4304,10202,0.4,0,WI-01,D
2018-09-06,4304,10203,0.69,0,WI-01,R
2018-09-06,4304,10202,0.4,0,WI-01,D
2018-09-06,4304,10203,0.69,0,WI-01,R
2018-09-06,4315,10257,0.29,0,FL-15,D
2018-09-06,4315,10258,0.87,0,FL-15,R
2018-09-06,4315,10257,0.29,0,FL-15,D
2018-09-06,4315,10258,0.87,0,FL-15,R
2018-09-06,4341,10356,0.96,0,CO-05,R
2018-09-06,4446,10825,0.57,0,MN-01,D
2018-09-06,4446,10828,0.48,0,MN-01,R
2018-09-06,4446,10825,0.57,0,MN-01,D
2018-09-06,4446,10828,0.48,0,MN-01,R
2018-09-06,4447,10829,0.15,0,NV-04,R
2018-09-06,4447,10830,0.84,0,NV-04,D
2018-09-06,4447,10829,0.15,0,NV-04,R
2018-09-06,4447,10830,0.84,0,NV-04,D
2018-09-06,4448,10826,0.85,0,NV-03,D
2018-09-06,4448,10827,0.14,6,NV-03,R
2018-09-06,4448,10826,0.85,0,NV-03,D
2018-09-06,4448,10827,0.14,6,NV-03,R
2018-09-06,4557,11265,0.06,45,VA-00,R
2018-09-06,4557,11267,0.96,144,VA-00,D
2018-09-06,4557,11265,0.06,45,VA-00,R
2018-09-06,4557,11267,0.96,144,VA-00,D
2018-09-06,4638,11546,0.62,0,CA-48,D
2018-09-06,4638,11547,0.36,1,CA-48,R
2018-09-06,4638,11546,0.62,0,CA-48,D
2018-09-06,4638,11547,0.36,1,CA-48,R
2018-09-06,4643,11569,0.94,0,NY-14,D
2018-09-06,4643,11570,0.04,0,NY-14,R
2018-09-06,4643,11569,0.94,0,NY-14,D
2018-09-06,4643,11570,0.04,0,NY-14,R
2018-09-06,4644,11571,0.43,16,WV-03,D
2018-09-06,4644,11572,0.62,16,WV-03,R
2018-09-06,4644,11571,0.43,16,WV-03,D
2018-09-06,4644,11572,0.62,16,WV-03,R
2018-09-06,4729,11900,0.16,203,NY-27,R
2018-09-06,4775,12096,0.71,42,CA-21,R
2018-09-06,4776,12097,0.4,29,CA-45,R
2018-09-06,4779,12111,0.53,153,IL-06,R
2018-09-06,4780,12112,0.65,1,IL-07,D
2018-09-06,4784,12128,0.53,0,NJ-03,R
2018-09-06,4786,12136,0.61,1,OH-12,R
2018-09-06,4786,12137,0.39,0,OH-12,D
2018-09-06,4786,12136,0.61,1,OH-12,R
2018-09-06,4786,12137,0.39,0,OH-12,D
2018-09-06,4787,12138,0.57,0,OH-01,R
2018-09-06,4790,12153,0.52,0,TX-07,R
2018-09-06,4791,12154,0.52,83,TX-32,R
2018-09-06,4795,12182,0.59,215,CA-50,R
2018-09-06,4798,12201,0.56,70,VA-07,R
2018-09-06,4799,12202,0.51,2,PA-08,R
2018-09-06,4807,12233,0.24,558,IA-01,R
2018-09-06,4824,12317,0.66,104,CA-45,D
2018-09-06,4824,12318,0.66,56,CA-45,R
2018-09-06,4824,12317,0.66,104,CA-45,D
2018-09-06,4824,12318,0.66,56,CA-45,R
2018-09-06,4825,12319,0.75,67,CA-10,D
2018-09-06,4825,12320,NA,NA,CA-10,R
2018-09-06,4825,12319,0.75,67,CA-10,D
2018-09-06,4825,12320,NA,NA,CA-10,R
2018-09-07,2918,5264,0.94,21,MA-00,D
2018-09-07,2928,5313,0.66,4051,TX-00,R
2018-09-07,2940,5368,0.95,0,VT-00,I
2018-09-07,2941,5369,0.75,1992,WV-00,D
2018-09-07,2998,5563,0.53,2376,IN-00,D
2018-09-07,2999,5564,0.44,213,FL-00,D
2018-09-07,3450,7165,0.94,0,CA-12,D
2018-09-07,3480,7266,0.38,712,ND-00,D
2018-09-07,3481,7267,0.62,119,MT-00,D
2018-09-07,3484,7270,0.45,107,MO-00,D
2018-09-07,3485,7271,0.78,203,WI-00,D
2018-09-07,3489,7287,0.8,169,MI-00,D
2018-09-07,3490,7288,0.83,247,MD-04,D
2018-09-07,3496,7308,0.75,120,NJ-00,D
2018-09-07,3497,7309,0.89,2,NM-00,D
2018-09-07,3503,7332,0.96,0,ME-00,I
2018-09-07,3507,7345,0.01,0,AZ-00,R
2018-09-07,3513,7351,0.37,21,TX-23,R
2018-09-07,3514,7352,0.55,52,NE-02,R
2018-09-07,3520,7376,0.37,0,CA-25,R
2018-09-07,3521,7377,0.01,0,CA-49,R
2018-09-07,3522,7378,0.42,0,CA-10,R
2018-09-07,3530,7392,0.35,130,CO-06,R
2018-09-07,3531,7393,0.61,366,FL-26,R
2018-09-07,3532,7394,0.25,0,MN-02,R
2018-09-07,3538,7420,0.14,20,VA-10,R
2018-09-07,3539,7421,0.01,0,NH-01,D
2018-09-07,3608,7635,0.4,256,NV-00,R
2018-09-07,3736,8047,0.95,0,PA-15,R
2018-09-07,3736,8048,0.04,0,PA-15,D
2018-09-07,3736,8047,0.95,0,PA-15,R
2018-09-07,3736,8048,0.04,0,PA-15,D
2018-09-07,3737,8049,0.42,0,WA-08,R
2018-09-07,3737,8051,0.57,11,WA-08,D
2018-09-07,3737,8049,0.42,0,WA-08,R
2018-09-07,3737,8051,0.57,11,WA-08,D
2018-09-07,3738,8050,0.86,0,FL-27,D
2018-09-07,3738,8052,0.1,40,FL-27,R
2018-09-07,3738,8050,0.86,0,FL-27,D
2018-09-07,3738,8052,0.1,40,FL-27,R
2018-09-07,3739,8053,0.7,0,MI-11,D
2018-09-07,3739,8054,0.4,0,MI-11,R
2018-09-07,3739,8053,0.7,0,MI-11,D
2018-09-07,3739,8054,0.4,0,MI-11,R
2018-09-07,3767,8155,0.77,0,NH-01,D
2018-09-07,3767,8156,0.2,0,NH-01,R
2018-09-07,3767,8155,0.77,0,NH-01,D
2018-09-07,3767,8156,0.2,0,NH-01,R
2018-09-07,3772,8173,0.48,879,TN-00,D
2018-09-07,3772,8174,0.55,151,TN-00,R
2018-09-07,3772,8173,0.48,879,TN-00,D
2018-09-07,3772,8174,0.55,151,TN-00,R
2018-09-07,3812,8313,0.48,585,AZ-00,R
2018-09-07,3812,8314,0.54,58,AZ-00,D
2018-09-07,3812,8313,0.48,585,AZ-00,R
2018-09-07,3812,8314,0.54,58,AZ-00,D
2018-09-07,3857,8455,0.92,404,CA-00,D
2018-09-07,3862,8469,0.9,0,NJ-02,D
2018-09-07,3862,8470,0.06,0,NJ-02,R
2018-09-07,3862,8469,0.9,0,NJ-02,D
2018-09-07,3862,8470,0.06,0,NJ-02,R
2018-09-07,3863,8467,0.89,0,TX-05,R
2018-09-07,3863,8471,0.06,0,TX-05,D
2018-09-07,3863,8467,0.89,0,TX-05,R
2018-09-07,3863,8471,0.06,0,TX-05,D
2018-09-07,3864,8466,0.9,0,TX-21,R
2018-09-07,3864,8468,0.16,0,TX-21,D
2018-09-07,3864,8466,0.9,0,TX-21,R
2018-09-07,3864,8468,0.16,0,TX-21,D
2018-09-07,3866,8481,0.95,0,VA-06,R
2018-09-07,3866,8482,0.08,0,VA-06,D
2018-09-07,3866,8481,0.95,0,VA-06,R
2018-09-07,3866,8482,0.08,0,VA-06,D
2018-09-07,3883,8565,0.98,0,TX-29,D
2018-09-07,3883,8566,0.02,0,TX-29,R
2018-09-07,3883,8565,0.98,0,TX-29,D
2018-09-07,3883,8566,0.02,0,TX-29,R
2018-09-07,3886,8570,0.33,163,VA-02,D
2018-09-07,3886,8571,0.66,79,VA-02,R
2018-09-07,3886,8570,0.33,163,VA-02,D
2018-09-07,3886,8571,0.66,79,VA-02,R
2018-09-07,3905,8645,0.77,71,CA-22,R
2018-09-07,3935,8783,0.08,0,TX-06,D
2018-09-07,3935,8784,0.97,0,TX-06,R
2018-09-07,3935,8783,0.08,0,TX-06,D
2018-09-07,3935,8784,0.97,0,TX-06,R
2018-09-07,3949,8834,0.81,0,MN-00,D
2018-09-07,3949,8835,0.21,0,MN-00,R
2018-09-07,3949,8834,0.81,0,MN-00,D
2018-09-07,3949,8835,0.21,0,MN-00,R
2018-09-07,4015,9079,0.04,0,MD-06,R
2018-09-07,4015,9080,0.97,0,MD-06,D
2018-09-07,4015,9079,0.04,0,MD-06,R
2018-09-07,4015,9080,0.97,0,MD-06,D
2018-09-07,4016,9078,0.95,0,PA-09,R
2018-09-07,4016,9081,0.03,0,PA-09,D
2018-09-07,4016,9078,0.95,0,PA-09,R
2018-09-07,4016,9081,0.03,0,PA-09,D
2018-09-07,4023,9094,0.03,0,MS-03,D
2018-09-07,4023,9095,0.97,0,MS-03,R
2018-09-07,4023,9094,0.03,0,MS-03,D
2018-09-07,4023,9095,0.97,0,MS-03,R
2018-09-07,4030,9124,0.61,0,CA-39,D
2018-09-07,4030,9125,0.43,0,CA-39,R
2018-09-07,4030,9124,0.61,0,CA-39,D
2018-09-07,4030,9125,0.43,0,CA-39,R
2018-09-07,4039,9152,0.78,0,CA-49,D
2018-09-07,4039,9153,0.16,0,CA-49,R
2018-09-07,4039,9152,0.78,0,CA-49,D
2018-09-07,4039,9153,0.16,0,CA-49,R
2018-09-07,4104,9373,0.79,0,NJ-11,D
2018-09-07,4104,9374,0.16,5,NJ-11,R
2018-09-07,4104,9373,0.79,0,NJ-11,D
2018-09-07,4104,9374,0.16,5,NJ-11,R
2018-09-07,4105,9369,0.99,0,NY-09,D
2018-09-07,4105,9370,0.01,0,NY-09,R
2018-09-07,4105,9369,0.99,0,NY-09,D
2018-09-07,4105,9370,0.01,0,NY-09,R
2018-09-07,4106,9371,0.98,0,SC-04,R
2018-09-07,4106,9372,0.02,0,SC-04,D
2018-09-07,4106,9371,0.98,0,SC-04,R
2018-09-07,4106,9372,0.02,0,SC-04,D
2018-09-07,4126,9452,0.48,16,NY-19,R
2018-09-07,4126,9453,0.53,0,NY-19,D
2018-09-07,4126,9452,0.48,16,NY-19,R
2018-09-07,4126,9453,0.53,0,NY-19,D
2018-09-07,4127,9454,0.84,0,NY-01,R
2018-09-07,4127,9455,0.2,25,NY-01,D
2018-09-07,4127,9454,0.84,0,NY-01,R
2018-09-07,4127,9455,0.2,25,NY-01,D
2018-09-07,4138,9503,0.43,162,MN-08,R
2018-09-07,4138,9504,0.57,412,MN-08,D
2018-09-07,4138,9503,0.43,162,MN-08,R
2018-09-07,4138,9504,0.57,412,MN-08,D
2018-09-07,4156,9571,0.01,0,FL-17,D
2018-09-07,4156,9572,0.97,0,FL-17,R
2018-09-07,4156,9571,0.01,0,FL-17,D
2018-09-07,4156,9572,0.97,0,FL-17,R
2018-09-07,4177,9647,0.87,7,PA-00,D
2018-09-07,4177,9648,0.14,1,PA-00,R
2018-09-07,4177,9647,0.87,7,PA-00,D
2018-09-07,4177,9648,0.14,1,PA-00,R
2018-09-07,4192,9733,0.9,10,MS-00,R
2018-09-07,4192,9734,0.1,60,MS-00,D
2018-09-07,4192,9733,0.9,10,MS-00,R
2018-09-07,4192,9734,0.1,60,MS-00,D
2018-09-07,4231,9906,0.92,45,NE-00,R
2018-09-07,4232,9907,0.87,10,PA-00,D
2018-09-07,4253,10000,0.96,0,PA-06,D
2018-09-07,4253,10001,0.04,50,PA-06,R
2018-09-07,4253,10000,0.96,0,PA-06,D
2018-09-07,4253,10001,0.04,50,PA-06,R
2018-09-07,4255,10007,0.58,25,MN-03,D
2018-09-07,4255,10008,0.41,2,MN-03,R
2018-09-07,4255,10007,0.58,25,MN-03,D
2018-09-07,4255,10008,0.41,2,MN-03,R
2018-09-07,4256,10009,0.63,10,MI-08,R
2018-09-07,4256,10010,0.43,0,MI-08,D
2018-09-07,4256,10009,0.63,10,MI-08,R
2018-09-07,4256,10010,0.43,0,MI-08,D
2018-09-07,4257,10005,0.53,43,IL-12,D
2018-09-07,4257,10011,0.56,0,IL-12,R
2018-09-07,4257,10005,0.53,43,IL-12,D
2018-09-07,4257,10011,0.56,0,IL-12,R
2018-09-07,4258,10004,0.63,0,NJ-07,D
2018-09-07,4258,10006,0.41,0,NJ-07,R
2018-09-07,4258,10004,0.63,0,NJ-07,D
2018-09-07,4258,10006,0.41,0,NJ-07,R
2018-09-07,4263,10030,0.36,0,NC-09,R
2018-09-07,4263,10032,0.65,0,NC-09,D
2018-09-07,4263,10030,0.36,0,NC-09,R
2018-09-07,4263,10032,0.65,0,NC-09,D
2018-09-07,4264,10031,0.58,0,NC-13,R
2018-09-07,4264,10033,0.35,0,NC-13,D
2018-09-07,4264,10031,0.58,0,NC-13,R
2018-09-07,4264,10033,0.35,0,NC-13,D
2018-09-07,4271,10064,0.88,365,PA-17,D
